OfferID,OrderID,OfferName,OfferType,DiscountAmount,SalesGenerated,RedemptionRate,ROI,OfferDate,Status
OFFER13046,ORD021824,10% Off using SBI Cards,Bank Offer,232.3,496.17,60.9,2.38,22-01-2026 01:48,Active
OFFER13047,ORD021825,20% Cashback (Max â‚¹75),Cashback,49.85,1527.56,41.6,3.76,18-04-2026 04:59,Active
OFFER13048,ORD021826,Buy 2 Get 1 Free,Buy 1 Get 1,141.27,540.83,63.6,1.85,04-07-2026 02:17,Active
OFFER13049,ORD021828,Flat 20% Off,Discount,110.88,1580,57.7,4.77,08-06-2026 19:53,Expired
OFFER13050,ORD021832,Get â‚¹100 Cashback on next order,Cashback,117.9,1885.99,67.4,2.13,22-03-2026 22:29,Active
OFFER13051,ORD021833,20% Cashback (Max â‚¹75),Cashback,225,549.05,42.4,3.9,21-05-2026 05:54,Active
OFFER13052,ORD021836,Flat 20% Off,Discount,241.24,2014.38,42.3,2.71,23-03-2026 20:05,Expired
OFFER13053,ORD021837,Free Delivery on orders above â‚¹199,Free Delivery,108.14,822.13,38.4,2.27,28-03-2026 08:43,Active
OFFER13054,ORD021838,Flat 15% Off,Discount,21.49,325.54,70.4,3.52,25-04-2026 13:10,Active
OFFER13055,ORD021839,Free Delivery on orders above â‚¹199,Free Delivery,145.84,1194.36,38.3,3.55,03-06-2026 05:41,Active
OFFER13056,ORD021840,Free Delivery on orders above â‚¹199,Free Delivery,166.19,2377.81,70.8,3.48,18-07-2026 12:36,Expired
OFFER13057,ORD021841,Free Delivery - Prime Member,Free Delivery,240.45,2152.87,59.5,1.94,15-07-2026 20:26,Active
OFFER13058,ORD021842,Free Delivery on orders above â‚¹299,Free Delivery,199.41,1230.46,64.8,2.77,14-07-2026 00:32,Active
OFFER13059,ORD021844,Get â‚¹100 Cashback on next order,Cashback,51.46,2115.64,72.3,2.45,10-03-2026 03:41,Active
OFFER13060,ORD021845,â‚¹25 Cashback,Cashback,24.03,1147.91,32.6,2.59,18-02-2026 00:49,Expired
OFFER13061,ORD021846,Buy 2 Get 1 Free,Buy 1 Get 1,128.44,2322.03,72.3,3.18,23-03-2026 23:55,Active
OFFER13062,ORD021847,â‚¹100 Off on ICICI Cards,Bank Offer,172.83,1666.62,74.7,1.67,05-05-2026 07:19,Active
OFFER13063,ORD021850,Free Delivery - Prime Member,Free Delivery,183.36,1309.77,32.3,4.14,02-04-2026 03:33,Active
OFFER13064,ORD021851,Flat â‚¹75 Off using HDFC Cards,Bank Offer,157.44,1108.4,29.1,2.94,02-05-2026 22:12,Expired
OFFER13065,ORD021852,Free Delivery on orders above â‚¹199,Free Delivery,108.06,524.05,70.4,3.97,26-01-2026 00:53,Expired
OFFER13066,ORD021853,Get â‚¹50 Cashback,Cashback,82.95,2411.86,53.4,2.5,30-04-2026 09:46,Active
OFFER13067,ORD021854,Flat 20% Off,Discount,59.41,1008.2,48.3,3.77,02-04-2026 22:46,Upcoming
OFFER13068,ORD021855,Flat 15% Off,Discount,149.31,2106.19,40.7,4.15,06-07-2026 22:22,Expired
OFFER13069,ORD021856,5% Cashback on Axis Cards,Bank Offer,56.42,1892.18,27.7,1.88,15-03-2026 11:30,Active
OFFER13070,ORD021858,Buy 2 Get 1 Free,Buy 1 Get 1,168.61,2488.13,38.9,1.67,17-07-2026 03:45,Active
OFFER13071,ORD021860,Flat â‚¹75 Off using HDFC Cards,Bank Offer,23.78,1059.7,42.1,4.85,07-07-2026 00:20,Active
OFFER13072,ORD021861,Get â‚¹100 Cashback on next order,Cashback,172.11,1961.98,72,3.27,23-06-2026 00:46,Active
OFFER13073,ORD021862,20% Cashback (Max â‚¹75),Cashback,219.01,1231.05,53,4.1,11-05-2026 20:07,Active
OFFER13074,ORD021864,â‚¹25 Cashback,Cashback,40.97,89.49,36.2,3.15,22-02-2026 04:01,Active
OFFER13075,ORD021866,Free Delivery on orders above â‚¹199,Free Delivery,227.02,791.54,48.6,2.19,16-06-2026 07:37,Active
OFFER13076,ORD021867,Free Delivery on orders above â‚¹299,Free Delivery,217.08,2057.65,72.6,2.88,01-04-2026 12:18,Active
OFFER13077,ORD021870,10% Off using SBI Cards,Bank Offer,242.42,968.79,25.7,2.92,11-03-2026 13:09,Expired
OFFER13078,ORD021871,Free Delivery on orders above â‚¹299,Free Delivery,129.21,2270.07,56.7,4.05,16-04-2026 22:01,Active
OFFER13079,ORD021872,Get â‚¹100 Cashback on next order,Cashback,101.05,1351.03,67.4,4,06-03-2026 10:16,Active
OFFER13080,ORD021873,Flat â‚¹75 Off using HDFC Cards,Bank Offer,160.01,819.89,43.9,2.12,05-05-2026 22:26,Active
OFFER13081,ORD021874,Buy 2 Get 1 Free,Buy 1 Get 1,247.85,745.8,44.8,3.26,18-04-2026 20:38,Active
OFFER13082,ORD021876,20% Cashback (Max â‚¹75),Cashback,218.94,1978.55,33.3,3.56,30-01-2026 22:27,Active
OFFER13083,ORD021877,Get â‚¹100 Cashback on next order,Cashback,163.4,1574.16,70.4,3.32,18-05-2026 20:09,Active
OFFER13084,ORD021878,Free Delivery on orders above â‚¹199,Free Delivery,129.5,2155.56,44,3.36,14-05-2026 07:12,Expired
OFFER13085,ORD021880,10% Off using SBI Cards,Bank Offer,60.02,1864.16,64.9,3.61,08-02-2026 07:29,Active
OFFER13086,ORD021881,Flat 10% Off,Discount,117.03,977.64,33.8,3.9,30-01-2026 19:30,Expired
OFFER13087,ORD021882,10% Off using SBI Cards,Bank Offer,208.06,1992.42,64.2,2.25,27-06-2026 10:59,Active
OFFER13088,ORD021885,BOGO on Beverages,Buy 1 Get 1,134.33,706.01,66.3,4.73,13-05-2026 21:05,Expired
OFFER13089,ORD021886,Get â‚¹50 Cashback,Cashback,149.34,1741.45,66.5,4.02,14-06-2026 12:06,Active
OFFER13090,ORD021887,Buy 2 Get 1 Free,Buy 1 Get 1,130.09,688.33,34.9,4.99,05-06-2026 09:11,Upcoming
OFFER13091,ORD021889,Flat 20% Off,Discount,189.25,2322.35,60.9,5,23-05-2026 08:26,Active
OFFER13092,ORD021891,â‚¹25 Cashback,Cashback,34.1,1010.51,47.4,3.29,14-03-2026 12:58,Upcoming
OFFER13093,ORD021892,â‚¹100 Off on ICICI Cards,Bank Offer,33.49,1065.88,52.1,3.35,19-03-2026 01:09,Active
OFFER13094,ORD021897,â‚¹100 Off on ICICI Cards,Bank Offer,235.58,2445.21,67.3,4.25,19-05-2026 08:15,Active
OFFER13095,ORD021898,Get â‚¹100 Cashback on next order,Cashback,213.48,1499.6,58.6,2.56,25-01-2026 06:06,Expired
OFFER13096,ORD021900,Free Delivery on orders above â‚¹299,Free Delivery,56.62,2174.24,52.9,1.54,10-06-2026 03:48,Active
OFFER13097,ORD021902,Get â‚¹100 Cashback on next order,Cashback,142.27,936.39,66.3,3.77,07-06-2026 03:31,Active
OFFER13098,ORD021903,Flat 10% Off,Discount,244.53,980.29,57,4.7,20-04-2026 12:21,Upcoming
OFFER13099,ORD021904,BOGO on Beverages,Buy 1 Get 1,170.63,1975.63,35.9,1.8,30-01-2026 11:14,Active
OFFER13100,ORD021907,Free Delivery - Prime Member,Free Delivery,160.31,567.19,29.8,2.17,22-01-2026 03:42,Upcoming
OFFER13101,ORD021910,Get â‚¹100 Cashback on next order,Cashback,23.64,813.7,61.9,3.63,13-07-2026 04:20,Expired
OFFER13102,ORD021911,20% Cashback (Max â‚¹75),Cashback,196.2,412.19,31.6,4.06,08-07-2026 01:17,Upcoming
OFFER13103,ORD021912,Free Delivery on orders above â‚¹199,Free Delivery,13.97,1973.59,40.4,4.62,05-03-2026 12:44,Active
OFFER13104,ORD021914,â‚¹25 Cashback,Cashback,109.28,2323.96,68.1,3.51,09-02-2026 02:22,Active
OFFER13105,ORD021915,10% Off using SBI Cards,Bank Offer,48.18,1469.52,64.5,3.55,07-05-2026 11:11,Active
OFFER13106,ORD021916,Free Delivery on orders above â‚¹299,Free Delivery,49.74,1960.39,65.1,4.63,16-03-2026 23:05,Expired
OFFER13107,ORD021918,Free Delivery on orders above â‚¹199,Free Delivery,153.71,1154.94,32.1,2.02,21-05-2026 02:26,Active
OFFER13108,ORD021921,Flat 15% Off,Discount,145.49,1398.68,45.2,2.03,30-06-2026 03:17,Upcoming
OFFER13109,ORD021922,â‚¹100 Off on ICICI Cards,Bank Offer,65.36,1743.18,70.2,3.89,10-03-2026 10:22,Active
OFFER13110,ORD021923,Flat 25% Off,Discount,45.58,1715.57,36.3,4.74,27-02-2026 01:09,Active
OFFER13111,ORD021924,Buy 2 Get 1 Free,Buy 1 Get 1,70.03,986.12,73.8,3.48,30-01-2026 09:34,Expired
OFFER13112,ORD021925,BOGO on Beverages,Buy 1 Get 1,235.41,1922.22,29.7,3.51,14-06-2026 02:48,Active
OFFER13113,ORD021928,BOGO on Beverages,Buy 1 Get 1,171.64,2169.34,71.8,1.51,01-04-2026 06:25,Expired
OFFER13114,ORD021930,Free Delivery on orders above â‚¹199,Free Delivery,102.78,389.09,69.4,3.28,27-05-2026 12:49,Active
OFFER13115,ORD021931,Flat â‚¹75 Off using HDFC Cards,Bank Offer,238.99,2133.89,66.3,4.06,17-05-2026 08:35,Active
OFFER13116,ORD021932,Flat 20% Off,Discount,240.29,374.88,60.7,1.61,07-04-2026 19:45,Active
OFFER13117,ORD021934,Flat 25% Off,Discount,207.66,1065.94,65.3,1.77,19-07-2026 03:01,Active
OFFER13118,ORD021936,Flat 15% Off,Discount,10.85,1596.55,72.9,3.84,15-03-2026 05:48,Active
OFFER13119,ORD021940,â‚¹25 Cashback,Cashback,74.2,2300.84,49.8,3.85,08-04-2026 22:05,Expired
OFFER13120,ORD021941,Flat 10% Off,Discount,86.61,558.63,47.8,3.72,07-05-2026 20:53,Active
OFFER13121,ORD021942,BOGO on Beverages,Buy 1 Get 1,200.11,2486.77,40.5,2.15,26-01-2026 21:16,Active
OFFER13122,ORD021943,â‚¹100 Off on ICICI Cards,Bank Offer,211.9,426.83,36,2.31,28-01-2026 10:36,Active
OFFER13123,ORD021944,Free Delivery - Prime Member,Free Delivery,107.31,2276.15,43,1.81,06-03-2026 06:42,Active
OFFER13124,ORD021945,Flat â‚¹75 Off using HDFC Cards,Bank Offer,208.74,2285.92,63.6,4.23,09-05-2026 07:18,Active
OFFER13125,ORD021946,BOGO on Beverages,Buy 1 Get 1,196.36,1429.8,37.4,2.11,24-02-2026 01:15,Expired
OFFER13126,ORD021948,Buy 2 Get 1 Free,Buy 1 Get 1,58.11,850.39,38.8,1.62,03-04-2026 20:50,Active
OFFER13127,ORD021950,Buy 1 Get 1 Free on Snacks,Buy 1 Get 1,80.46,1055.34,29.8,3.77,30-04-2026 12:09,Active
OFFER13128,ORD021951,Flat 25% Off,Discount,48.54,1845.95,44.8,3.79,22-05-2026 05:44,Upcoming
OFFER13129,ORD021952,Get â‚¹100 Cashback on next order,Cashback,218.72,901.07,27.6,2.1,14-02-2026 12:00,Active
OFFER13130,ORD021953,Buy 2 Get 1 Free,Buy 1 Get 1,132.83,2294.64,55.2,3.84,23-03-2026 07:06,Active
OFFER13131,ORD021955,Buy 1 Get 1 Free on Snacks,Buy 1 Get 1,140.29,2355.88,43.6,3.91,05-06-2026 22:32,Active
OFFER13132,ORD021959,Free Delivery on orders above â‚¹199,Free Delivery,217.36,1783.14,56.3,4.88,24-06-2026 11:56,Active
OFFER13133,ORD021960,BOGO on Beverages,Buy 1 Get 1,44.3,1146.88,53.9,3.49,13-03-2026 06:50,Expired
OFFER13134,ORD021963,10% Off using SBI Cards,Bank Offer,127.93,938.08,50.4,1.79,21-02-2026 01:47,Active
OFFER13135,ORD021965,Get â‚¹100 Cashback on next order,Cashback,220.15,521.15,27.1,4.58,23-04-2026 07:22,Active
OFFER13136,ORD021966,Flat 20% Off,Discount,63.6,1743.56,73.8,4.62,17-05-2026 11:21,Active
OFFER13137,ORD021967,10% Off using SBI Cards,Bank Offer,71.55,2074.62,34.1,4.31,22-06-2026 04:38,Upcoming
OFFER13138,ORD021968,Free Delivery on orders above â‚¹199,Free Delivery,152.51,1381.28,55.7,2.68,08-06-2026 05:12,Expired
OFFER13139,ORD021969,â‚¹25 Cashback,Cashback,205.02,1876.39,59.9,4.22,23-05-2026 03:48,Active
OFFER13140,ORD021970,Flat â‚¹75 Off using HDFC Cards,Bank Offer,128.08,1805.49,48.3,3.18,10-02-2026 03:51,Active
OFFER13141,ORD021971,Flat â‚¹75 Off using HDFC Cards,Bank Offer,103.28,2143.55,43.1,3.47,05-04-2026 07:18,Active
OFFER13142,ORD021973,Flat â‚¹75 Off using HDFC Cards,Bank Offer,98.74,1932.25,34.9,4.77,01-06-2026 11:01,Expired
OFFER13143,ORD021975,â‚¹25 Cashback,Cashback,64.26,2194.68,43,4.76,28-02-2026 03:22,Active
OFFER13144,ORD021976,Buy 1 Get 1 Free on Snacks,Buy 1 Get 1,90.48,1221.06,53,4.93,31-01-2026 08:03,Upcoming
OFFER13145,ORD021977,Flat 5% Off,Discount,94.47,2415.38,68.2,4.92,03-02-2026 11:26,Active
OFFER13146,ORD021978,Free Delivery on orders above â‚¹199,Free Delivery,249.65,798.81,56.5,2.71,21-05-2026 05:28,Active
OFFER13147,ORD021981,Flat â‚¹75 Off using HDFC Cards,Bank Offer,241.59,295.94,73.5,3.65,17-02-2026 06:40,Expired
OFFER13148,ORD021982,Free Delivery on orders above â‚¹299,Free Delivery,117.94,319.92,37.5,2.81,07-02-2026 19:56,Upcoming
OFFER13149,ORD021983,Flat 5% Off,Discount,186.35,1737.92,25.6,1.88,04-05-2026 12:04,Active
OFFER13150,ORD021985,Flat 25% Off,Discount,45.01,2129.92,42.6,4.81,04-05-2026 20:43,Active
OFFER13151,ORD021986,Flat 5% Off,Discount,61.14,1498.84,44.2,4.52,16-07-2026 05:01,Active
OFFER13152,ORD021990,Buy 1 Get 1 Free on Snacks,Buy 1 Get 1,93.46,2086.72,60.5,4.2,18-03-2026 08:13,Active
OFFER13153,ORD021991,Flat 15% Off,Discount,133.39,2370.56,60.3,3.3,12-03-2026 21:33,Expired
OFFER13154,ORD021992,BOGO on Beverages,Buy 1 Get 1,231.87,819.21,51.7,4.65,28-01-2026 02:06,Active
OFFER13155,ORD021993,BOGO on Beverages,Buy 1 Get 1,139.81,2115.29,43.3,3.9,26-01-2026 08:59,Active
OFFER13156,ORD021994,20% Cashback (Max â‚¹75),Cashback,27.61,70.56,36.7,4.4,26-02-2026 02:42,Expired
OFFER13157,ORD021995,Get â‚¹100 Cashback on next order,Cashback,62.2,830.97,40.9,3.83,18-06-2026 00:44,Expired
OFFER13158,ORD021996,Get â‚¹50 Cashback,Cashback,10.91,336.11,44.5,1.85,10-03-2026 05:07,Active
OFFER13159,ORD021997,Buy 1 Get 1 Free on Snacks,Buy 1 Get 1,35.9,2207.98,54.4,4.78,07-05-2026 08:50,Expired
OFFER13160,ORD021998,Free Delivery - Prime Member,Free Delivery,77.52,655.21,51.5,3.95,26-02-2026 11:17,Active
OFFER13161,ORD021999,Free Delivery on orders above â‚¹199,Free Delivery,40.16,1820.62,35,3.79,14-06-2026 04:47,Expired
OFFER13162,ORD022000,Flat 15% Off,Discount,205.96,2268.18,62.8,2.83,04-05-2026 08:52,Active
OFFER13163,ORD022002,Flat 25% Off,Discount,47.46,1983.12,72.9,3.88,22-04-2026 23:41,Active
OFFER13164,ORD022003,Free Delivery - Prime Member,Free Delivery,31.57,650.62,49.3,4.33,04-06-2026 21:08,Expired
OFFER13165,ORD022005,Flat 20% Off,Discount,240.09,451.94,65.7,4.75,18-02-2026 13:00,Active
OFFER13166,ORD022006,BOGO on Beverages,Buy 1 Get 1,215.8,291.16,67.1,3.32,08-02-2026 04:58,Active
OFFER13167,ORD022007,10% Off using SBI Cards,Bank Offer,89.54,510.86,42.4,1.73,09-07-2026 12:52,Active
OFFER13168,ORD022008,â‚¹25 Cashback,Cashback,17.46,1129.69,66.6,2.64,16-06-2026 06:06,Upcoming
OFFER13169,ORD022009,Flat 5% Off,Discount,78.14,634.49,28.6,3,26-01-2026 10:27,Active
OFFER13170,ORD022010,Get â‚¹100 Cashback on next order,Cashback,173.84,2237.52,43.4,4.36,01-04-2026 09:10,Active
OFFER13171,ORD022012,Flat 10% Off,Discount,227.75,2316,31.5,4.37,30-04-2026 01:46,Expired
OFFER13172,ORD022013,BOGO on Beverages,Buy 1 Get 1,186.96,769.3,36.7,4.69,01-07-2026 12:47,Active
OFFER13173,ORD022015,Buy 1 Get 1 Free on Snacks,Buy 1 Get 1,163.78,2229.87,36.4,2.54,29-05-2026 00:16,Expired
OFFER13174,ORD022016,Flat 15% Off,Discount,41.36,1289.3,59.8,4.18,24-06-2026 07:15,Active
OFFER13175,ORD022018,Flat 5% Off,Discount,164.3,1528.42,46.6,3.22,28-04-2026 02:44,Active
OFFER13176,ORD022019,Flat 10% Off,Discount,54.55,749.97,71,2.45,30-03-2026 13:05,Active
OFFER13177,ORD022020,Free Delivery on orders above â‚¹199,Free Delivery,95.99,877.09,72,1.55,06-05-2026 19:58,Upcoming
OFFER13178,ORD022021,Flat 15% Off,Discount,192.14,2220.65,66.4,4.65,11-07-2026 11:57,Active
OFFER13179,ORD022027,Free Delivery - Prime Member,Free Delivery,52.64,344.44,33.1,4.57,08-06-2026 07:06,Active
OFFER13180,ORD022028,Free Delivery on orders above â‚¹199,Free Delivery,133.66,535.88,32.5,3.77,07-06-2026 08:36,Active
OFFER13181,ORD022030,â‚¹25 Cashback,Cashback,75.54,1124.57,53.5,2.26,24-06-2026 04:14,Active
OFFER13182,ORD022031,Buy 1 Get 1 Free on Snacks,Buy 1 Get 1,132.71,1638.33,38.8,4.03,21-01-2026 10:29,Upcoming
OFFER13183,ORD022033,Flat â‚¹75 Off using HDFC Cards,Bank Offer,203.35,290.07,63.6,1.95,20-02-2026 01:31,Expired
OFFER13184,ORD022034,Flat 25% Off,Discount,60.17,549.22,50.5,2.59,01-02-2026 07:56,Active
OFFER13185,ORD022035,Free Delivery on orders above â‚¹299,Free Delivery,22.9,1330.32,43.8,3.97,08-02-2026 22:19,Active
OFFER13186,ORD022037,Flat 20% Off,Discount,248.84,963.71,33.6,2.38,07-07-2026 20:13,Active
OFFER13187,ORD022039,Buy 1 Get 1 Free on Snacks,Buy 1 Get 1,64.93,1491.26,61.5,2.49,10-05-2026 07:17,Expired
OFFER13188,ORD022040,Buy 2 Get 1 Free,Buy 1 Get 1,108.42,1553.64,42.7,3.18,15-06-2026 06:03,Expired
OFFER13189,ORD022041,Flat 5% Off,Discount,63.97,1035.98,51,3.89,12-03-2026 20:15,Expired
OFFER13190,ORD022042,Free Delivery on orders above â‚¹299,Free Delivery,204.26,2340.52,59,3.32,08-02-2026 01:35,Active
OFFER13191,ORD022043,Get â‚¹50 Cashback,Cashback,42.49,1700.49,39.9,1.73,13-04-2026 06:29,Active
OFFER13192,ORD022044,Buy 2 Get 1 Free,Buy 1 Get 1,240.61,2172.11,53,4.11,20-05-2026 11:14,Active
OFFER13193,ORD022046,Flat 25% Off,Discount,212.01,1873.8,44,2.78,02-06-2026 22:34,Active
OFFER13194,ORD022047,Get â‚¹100 Cashback on next order,Cashback,74.97,384.12,56.6,2.5,20-02-2026 03:22,Expired
OFFER13195,ORD022050,Free Delivery - Prime Member,Free Delivery,140.47,527.23,58.2,3.53,23-03-2026 06:05,Active
OFFER13196,ORD022051,20% Cashback (Max â‚¹75),Cashback,64.43,1537.57,35.8,4.25,05-04-2026 06:21,Active
OFFER13197,ORD022054,20% Cashback (Max â‚¹75),Cashback,155.06,964.99,65.4,4.27,02-07-2026 23:02,Active
OFFER13198,ORD022055,Flat 20% Off,Discount,237.35,906.05,31.4,3.12,30-01-2026 11:56,Active
OFFER13199,ORD022058,Get â‚¹100 Cashback on next order,Cashback,210.38,1077.98,36.5,4.14,12-04-2026 12:13,Upcoming
OFFER13200,ORD022059,10% Off using SBI Cards,Bank Offer,52.51,2317.63,64.7,4.09,12-05-2026 23:44,Expired
OFFER13201,ORD022062,10% Off using SBI Cards,Bank Offer,104.94,374.73,26.4,4.93,11-06-2026 00:02,Active
OFFER13202,ORD022064,Get â‚¹50 Cashback,Cashback,193.97,277.88,68.7,4.37,19-05-2026 00:42,Active
OFFER13203,ORD022065,â‚¹100 Off on ICICI Cards,Bank Offer,40.97,2105.95,66.8,2.05,24-05-2026 05:23,Active
OFFER13204,ORD022066,20% Cashback (Max â‚¹75),Cashback,184.77,298.88,36.2,3.28,19-06-2026 08:51,Expired
OFFER13205,ORD022068,Free Delivery on orders above â‚¹199,Free Delivery,105.48,2366.31,36.2,2.95,25-01-2026 21:47,Active
OFFER13206,ORD022071,â‚¹100 Off on ICICI Cards,Bank Offer,90.87,762.54,53.2,2.51,30-01-2026 01:06,Active
OFFER13207,ORD022073,10% Off using SBI Cards,Bank Offer,133.32,1848.6,71.2,3.02,03-03-2026 01:26,Expired
OFFER13208,ORD022075,Flat 5% Off,Discount,42.24,1204.35,34.8,2.78,21-02-2026 05:06,Active
OFFER13209,ORD022078,BOGO on Beverages,Buy 1 Get 1,107.13,2186.96,38.2,1.69,06-03-2026 10:46,Active
OFFER13210,ORD022079,Flat 5% Off,Discount,143.55,2160.48,61.3,2.51,12-07-2026 08:37,Active
OFFER13211,ORD022081,5% Cashback on Axis Cards,Bank Offer,149.13,1922.96,27.7,1.9,09-04-2026 00:31,Active
OFFER13212,ORD022082,BOGO on Beverages,Buy 1 Get 1,75.62,2274.04,39.8,2.78,22-03-2026 07:51,Upcoming
OFFER13213,ORD022083,Free Delivery - Prime Member,Free Delivery,82.45,1123.25,56.4,4.53,16-05-2026 05:08,Active
OFFER13214,ORD022084,â‚¹100 Off on ICICI Cards,Bank Offer,154.22,1515.01,47.2,3,10-07-2026 07:52,Active
OFFER13215,ORD022086,Flat 10% Off,Discount,74.12,1272.35,31.4,2.71,07-03-2026 06:58,Expired
OFFER13216,ORD022093,Flat 25% Off,Discount,198.32,1161.37,49.4,4.74,02-03-2026 02:23,Active
OFFER13217,ORD022096,Buy 1 Get 1 Free on Snacks,Buy 1 Get 1,155.41,1297.98,51.9,2.18,21-06-2026 09:20,Upcoming
OFFER13218,ORD022098,Free Delivery on orders above â‚¹199,Free Delivery,207.01,1038.7,39.5,3.79,19-02-2026 01:44,Active
OFFER13219,ORD022100,Flat â‚¹75 Off using HDFC Cards,Bank Offer,127.44,2004.67,46.6,3.02,03-05-2026 00:44,Expired
OFFER13220,ORD022101,Free Delivery on orders above â‚¹199,Free Delivery,154.72,1906.35,47.7,1.8,18-02-2026 19:52,Active
OFFER13221,ORD022104,Get â‚¹50 Cashback,Cashback,172.47,573.32,43.1,2.03,14-04-2026 10:06,Active
OFFER13222,ORD022109,Flat 10% Off,Discount,123.71,1940.14,25.2,3.76,10-06-2026 10:36,Active
OFFER13223,ORD022112,10% Off using SBI Cards,Bank Offer,77.73,751.11,58.7,2.82,16-05-2026 23:36,Active
OFFER13224,ORD022113,Get â‚¹100 Cashback on next order,Cashback,153.12,2360.78,45.1,2.9,19-05-2026 04:47,Active
OFFER13225,ORD022114,Free Delivery on orders above â‚¹299,Free Delivery,148.64,813.51,42.9,4.1,24-06-2026 04:52,Active
OFFER13226,ORD022116,5% Cashback on Axis Cards,Bank Offer,185.5,1582.23,57.4,4.29,29-06-2026 06:40,Active
OFFER13227,ORD022117,â‚¹25 Cashback,Cashback,52.24,329.21,66.9,1.94,26-05-2026 04:57,Active
OFFER13228,ORD022118,â‚¹100 Off on ICICI Cards,Bank Offer,29.47,366.89,40.4,1.81,15-02-2026 04:19,Expired
OFFER13229,ORD022119,â‚¹100 Off on ICICI Cards,Bank Offer,114.91,1684.35,73.1,4.84,26-02-2026 10:51,Active
OFFER13230,ORD022121,Flat 25% Off,Discount,82.01,1730.97,57.3,3.87,29-01-2026 09:43,Active
OFFER13231,ORD022123,Buy 1 Get 1 Free on Snacks,Buy 1 Get 1,23.46,1592.06,44.9,2.61,16-07-2026 07:26,Active
OFFER13232,ORD022124,Get â‚¹50 Cashback,Cashback,41.46,446.17,66.5,3.9,21-04-2026 10:04,Active
OFFER13233,ORD022125,Free Delivery on orders above â‚¹299,Free Delivery,115.69,533.93,27.7,4.57,29-05-2026 20:56,Active
OFFER13234,ORD022126,Free Delivery - Prime Member,Free Delivery,40.74,2086.91,74.7,4.21,05-06-2026 10:07,Active
OFFER13235,ORD022127,Buy 1 Get 1 Free on Snacks,Buy 1 Get 1,52.12,650.81,63.8,2.98,04-04-2026 21:07,Expired
OFFER13236,ORD022128,Buy 1 Get 1 Free on Snacks,Buy 1 Get 1,149.48,2220.25,30.4,4.42,25-02-2026 02:45,Active
OFFER13237,ORD022130,Buy 1 Get 1 Free on Snacks,Buy 1 Get 1,136.8,2330.43,58.5,3.39,10-07-2026 07:03,Active
OFFER13238,ORD022136,20% Cashback (Max â‚¹75),Cashback,63.44,351.13,36.3,1.82,22-06-2026 02:57,Active
OFFER13239,ORD022138,â‚¹100 Off on ICICI Cards,Bank Offer,73.18,888.66,70.9,2.89,07-05-2026 22:51,Active
OFFER13240,ORD022139,â‚¹25 Cashback,Cashback,23.17,1863.07,43.5,4.63,09-05-2026 21:51,Active
OFFER13241,ORD022141,Free Delivery on orders above â‚¹299,Free Delivery,29.82,2195.24,40.2,2.23,21-01-2026 05:25,Upcoming
OFFER13242,ORD022144,Free Delivery on orders above â‚¹299,Free Delivery,85.48,1991.77,69,3.69,19-05-2026 23:03,Active
OFFER13243,ORD022146,Free Delivery - Prime Member,Free Delivery,90.9,198.36,43.4,2.28,05-06-2026 03:43,Active
OFFER13244,ORD022147,Buy 1 Get 1 Free on Snacks,Buy 1 Get 1,10.12,1781.5,40.8,1.53,15-03-2026 02:25,Expired
OFFER13245,ORD022148,Flat â‚¹75 Off using HDFC Cards,Bank Offer,64.51,1435.62,57.2,3.02,09-03-2026 23:25,Expired
OFFER13246,ORD022149,Get â‚¹50 Cashback,Cashback,52.2,2084.98,33.8,2.22,03-07-2026 06:17,Active
OFFER13247,ORD022150,Free Delivery - Prime Member,Free Delivery,187.81,408.86,37.2,2.29,12-03-2026 23:29,Active
OFFER13248,ORD022151,Free Delivery - Prime Member,Free Delivery,22.47,742.19,55.5,4.06,17-02-2026 20:24,Upcoming
OFFER13249,ORD022152,20% Cashback (Max â‚¹75),Cashback,131.75,2041.99,55.4,2.15,24-05-2026 06:03,Active
OFFER13250,ORD022153,Flat 25% Off,Discount,23.12,1657.3,65.5,2.71,18-05-2026 22:27,Active
OFFER13251,ORD022155,Flat 25% Off,Discount,228.47,1517.48,70.7,2.29,06-02-2026 12:29,Active
OFFER13252,ORD022160,Get â‚¹50 Cashback,Cashback,110.7,1162.98,65.3,3.44,23-06-2026 19:52,Active
OFFER13253,ORD022161,Buy 1 Get 1 Free on Snacks,Buy 1 Get 1,210.14,1158.02,44.6,2.4,12-07-2026 20:12,Active
OFFER13254,ORD022163,Buy 1 Get 1 Free on Snacks,Buy 1 Get 1,77.55,489.66,54.8,1.88,08-07-2026 07:08,Active
